created_at,screen_name,text
2019-06-26 11:40:37,getwithitpeeps,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 11:39:48,HospitalsApollo,Acute Encephalitis Syndrome (AES) also known as ‘Chamki Fever’ or Litchi Virus is a term used for infections that c… https://t.co/GUEsM49TPn
2019-06-26 11:39:32,luvmohu,"RT @ckmishra919: चमकी बुखार से दम तोड़ने वाले बच्चों ने निजाम से कहा है कि तेरे इंतजाम नाकाफी हैं, गरीबी से कहा है कि मौत ही तेरा इलाज है औ…"
2019-06-26 11:38:49,SunjayJK,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-26 11:34:23,newstrackmedia,"जानिए क्यों आरजेडी ने नीतीश के इस मंत्री के खिलाफ की बर्खास्तगी की मांग?
https://t.co/BcgFj2E9wQ
#Nitishkumar
#Jdu… https://t.co/XpAQadUsJJ"
2019-06-26 11:23:46,ndtv,"RT @ndtvfeed: ""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 11:22:23,MyNation,"#Bihar: Death toll due to acute #Encephalitis syndrome (AES) and lack of water facilities crossed 150

https://t.co/BLG8YqONZ1"
2019-06-26 11:21:38,khalilhumam,"India: India - Acute Encephalitis Syndrome (AES) in Bihar (DG ECHO, media) (ECHO Daily Flash of 26 ... |  - https://t.co/Ym46CTpadK"
2019-06-26 11:20:02,ndtvfeed,"""Matter Of Shame For The Nation"": PM Modi On Encephalitis Deaths In Bihar https://t.co/h6cXMPLT0o"
2019-06-26 11:18:53,AshuBodhgaya,"RT @ashwaqM: The fathers of 2 children who died of acute encephalitis syndrome in Bihar are among 19 people booked for protest. 

https://t…"
2019-06-26 11:18:03,geebhat13,"RT @ndtv: PM Modi on encephalitis outbreak in Bihar: ""Deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate. It is shameful fo…"
2019-06-26 11:17:14,nemityadav1,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 11:02:19,Cgoutam51Kumar,@IndiaToday GOOD GOD SOMEHOW OUR HUMANE PM CAME TO KNOW THAT TO AFTER 10 DAYS THAT POOR CHILDREN OF BIHAR'S MUZAFFA… https://t.co/v3wjzW4L0x
2019-06-26 10:53:45,sgupta001,"RT @ndtv: PM Modi on encephalitis outbreak in Bihar: ""Deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate. It is shameful fo…"
2019-06-26 10:53:26,MnshaP,RT @newslaundry: Acute Encephalitis Syndrome (AES) or 'chamki bukhaar' affects low income families in villages with poor access to healthca…
2019-06-26 10:51:46,shashwat55233,RT @EconomicTimes: @narendramodi PM @narendramodi in his address in #RajyaSabha: The deaths in Bihar due to Acute Encephalitis Syndrome are…
2019-06-26 10:48:45,amritam9,RT @abpnewstv: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this se…
2019-06-26 10:47:44,adityakallimath,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 10:44:53,RobinSharmaBJP,"""Deaths in Bihar due to Acute Encephalitis Syndrome are sad and unfortunate"": @narendramodi  @BJP4India @BJP4India… https://t.co/wPxNyt9nHQ"
2019-06-26 10:44:17,editorji,Bihar's #Muzaffarpur is reeling under Acute Encephalitis Syndrome and the disease has already claimed more than 130… https://t.co/CvyFJTH76z
2019-06-26 10:44:13,EKumarSharma,"RT @BT_India: BT Buzz: Malnutrition, healthcare system failure behind Muzaffarpur's season of despair https://t.co/94uEc2CaSM"
2019-06-26 10:42:02,JAMMULINKS,"NEW DELHI: Speaking for the first time on the Acute Encephalitis Syndrome deaths in Muzaffarpur, Prime Minister… https://t.co/yALDNpvTAw"
2019-06-26 10:26:58,SyedSalu60,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 10:23:19,ajayjoshi14,"@bioinformer @jennifergardy @pathogenomenick @dmaccannell Thanks for reply, Here is piece of news… https://t.co/AidBB9SKbh"
2019-06-26 10:20:34,TheQuint,LIVE | PM Modi termed the deaths caused in Bihar due to Acute Encephalitis Syndrome as “unfortunate” and a “matter… https://t.co/zozbdhdxro
2019-06-26 10:17:42,inckrpuram,RT @INCIndia: The number of children affected by Acute Encephalitis Syndrome continues to grow &amp; the govt. is not doing enough to address t…
2019-06-26 10:17:36,vkumar111,"बिहार इंसेफलाइटिस पर बोले पीएम मोदी, AES से मौतें हमारे लिए शर्म की बात https://t.co/u8Af9Nb132"
2019-06-26 10:16:48,i_m_vipul_,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 10:15:25,suhasiniraj,RT @pranabsamanta: Just 36 who availed ayushman Bharat in Bihar for AES treatment reveals a gap that needs to be addressed. Ayushman CEO te…
2019-06-26 10:14:08,ranjitrana4u,Deaths in Bihar due to Acute Encephalitis Syndrome (AES) are unfortunate and a matter of shame for us. We have to t… https://t.co/04SKDgstIX
2019-06-26 10:10:11,shail2514,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 10:06:37,itsmeFSL,"PM finally said, “The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for… https://t.co/3INX394Udx"
2019-06-26 10:01:30,dhananjay_hind,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 10:00:36,Jansatta,"बिहार इंसेफलाइटिस पर बोले @narendramodi, AES से मौतें हमारे लिए शर्म की बात, राज्य सरकार के लगातार संपर्क में हूं

https://t.co/Wk0rTkfsPn"
2019-06-26 09:59:16,epatrakaar,PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We ha… https://t.co/OrbDuyT4gs
2019-06-26 09:58:31,RidhimaShukla7,"The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us, the PM says in Rajya Sabha."
2019-06-26 09:58:08,sricon,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:56:44,Mustaquimm,@ANI We have just seen over 100 kids died of Acute Encephalitis Syndrome (AES) in a neighbouring hospital. Negligen… https://t.co/efRNYOA3w0
2019-06-26 09:53:39,rutulsuthar,RT @abpnewstv: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this se…
2019-06-26 09:52:39,niraj491985,RT @EconomicTimes: @narendramodi PM @narendramodi in his address in #RajyaSabha: The deaths in Bihar due to Acute Encephalitis Syndrome are…
2019-06-26 09:52:39,johnthedevil,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:52:04,TweetsOfSunil,The deaths in #Bihar due to Acute #Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to t… https://t.co/Afe13PyBFp
2019-06-26 09:50:15,beingsumitsngh,RT @abpnewstv: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this se…
2019-06-26 09:48:24,panditji141,"RT @News18India: 289 में 61 बच्चे सोए थे खाली पेट, लीची नहीं कुपोषण है मौत की वजह!
https://t.co/4bIDHw3Smx"
2019-06-26 09:47:47,SohailKKhan3,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:46:32,kamaljoshi410,"Watch | ""Deaths in Bihar due to Acute Encephalitis Syndrome are sad and unfortunate"": PM Modi 

Follow updates:… https://t.co/fjGie66N7W"
2019-06-26 09:46:23,WeForNews,PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We ha… https://t.co/DUe0rhX8or
2019-06-26 09:45:02,scroll_in,"“The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us,” Modi says.… https://t.co/s9fOOA66Yf"
2019-06-26 09:44:52,ndtv,"Watch | ""Deaths in Bihar due to Acute Encephalitis Syndrome are sad and unfortunate"": PM Modi 

Follow updates:… https://t.co/2jTJR6cDzp"
2019-06-26 09:44:29,Dailyaddaa,"PM Modi on encephalitis outbreak in Bihar: ""Deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate. It… https://t.co/suk7rqwuy1"
2019-06-26 09:44:17,ditibajpai,"@narendramodi मुजफ्फरपुर: ""मैंने कभी इतने शव नहीं देखे, इतने लोगों को कभी बिलखते नहीं देखा"" 

https://t.co/Gc5nljNOBr"
2019-06-26 09:42:34,dtytrivedi,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:41:30,Deepakasnani6,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:40:57,singh_jyotsna,"RT @ashwaqM: The fathers of 2 children who died of acute encephalitis syndrome in Bihar are among 19 people booked for protest. 

https://t…"
2019-06-26 09:40:14,EconomicTimes,@narendramodi PM @narendramodi in his address in #RajyaSabha: The deaths in Bihar due to Acute Encephalitis Syndrom… https://t.co/gOUqcvmFUN
2019-06-26 09:40:05,Arunrunner1,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:39:56,10032000AJ,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:38:20,kamaljoshi410,"PM Modi on encephalitis outbreak in Bihar: ""Deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate. It… https://t.co/aatw5eRNQv"
2019-06-26 09:37:58,nosanskar,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:37:57,moneycontrolcom,Deaths in Bihar due to Acute #Encephalitis Syndrome (#AES) are unfortunate and a matter of shame for us. We have to… https://t.co/Y9E44V2IZ7
2019-06-26 09:37:21,ndtv,"PM Modi on encephalitis outbreak in Bihar: ""Deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate. It… https://t.co/aLnQhYE4pA"
2019-06-26 09:37:08,Sudhajhaa,RT @aroonpurie: Presenting the @IndiaToday magazine Insight. Our editors with their sharp take on the news of the day. What just killed 114…
2019-06-26 09:36:16,SriniDokka,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:36:00,GetNewsd,The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to tak… https://t.co/kBbTpgnVw4
2019-06-26 09:35:43,Drravibhatt2,RT @abpnewstv: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this se…
2019-06-26 09:35:38,Dailyaddaa,#PMModi: The deaths in #Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We h… https://t.co/YGJZSgYKAy
2019-06-26 09:35:36,rishav_sharma1,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:34:59,anantpuja,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:34:53,iDennisArora,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:34:47,abpnewstv,The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to tak… https://t.co/FcZO4tYtoE
2019-06-26 09:34:44,RjvPARMAR,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:34:42,RHoneykumar,The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to tak… https://t.co/X5rXUygmCJ
2019-06-26 09:34:11,RameshwarArya,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:33:01,DynamiteNews_,PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We ha… https://t.co/BRpBfEPJzw
2019-06-26 09:32:45,aeyVsahiHai,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:45,ociusgraphics,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:38,Xenohadi1,PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We ha… https://t.co/IzdP7jeq9p
2019-06-26 09:32:31,Adi90020823,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:22,techlogysite,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:17,proudindianraj,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:09,SirSchweini,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:32:03,Bharath4mb_,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:31:31,Utkarsh501,RT @ANI: PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We have to take this…
2019-06-26 09:31:03,ANI,PM Modi: The deaths in Bihar due to Acute Encephalitis Syndrome are unfortunate and a matter of shame for us. We ha… https://t.co/PHSyVHd2GQ
2019-06-26 09:28:21,iramparveen,"RT @Aangan_Trust: Spearheading #Prevention program for #Encephalitis Syndrome  in partnership with @bihar_police, in support of @indSupreme…"
2019-06-26 09:18:00,KSMANN,Acute Encephalitis Syndrome: Only 36 make use of Ayushman Bharat https://t.co/UkPF75Grbz
2019-06-26 09:17:40,Tathaga53205272,"RT @Ach_Balkrishna: T-4
यह सिद्ध हो चुका है कि चमकी बुख़ार का लीची खाने से कोई संबंध नहीं है, Acute Encephalitis Syndrome (चमकी बुख़ार) मूल…"
2019-06-26 09:11:51,MadhviSallyET,"RT @ETPolitics: Acute Encephalitis Syndrome: Only 36 make use of Ayushman Bharat scheme.

@nidhi_sharma reports. 

https://t.co/RsDymjzYZ6"
